,loc_tag,abundance
3885,BSU03120,1
3886,BSU20460,1
3887,BSU12120,1
3888,BSU10680,1
3889,BSU08130,1
3890,BSU07750,1
3891,BSU26620,1
3892,BSU03810,1
3893,BSU05540,1
3894,BSU18900,1
3895,BSU03450,1
3896,BSU19800,1
3897,BSU31730,1
3898,BSU23350,1
3899,BSU38330,1
3900,BSU33960,1
3901,BSU40480,0
3902,BSU24700,0
3903,BSU34470,0
3904,BSU28040,0
3905,BSU17840,0
3906,BSU02619,0
3907,BSU11510,0
3908,BSU18720,0
3909,BSU12720,0
3910,BSU30720,0
3911,BSU35050,0
3912,BSU17830,0
3913,BSU30280,0
3914,BSU40770,0
3915,BSU10800,0
3916,BSU13920,0
3917,BSU03652,0
3918,BSU02540,0
3919,BSU07200,0
3920,BSU21260,0
3921,BSU22090,0
3922,BSU39280,0
3923,BSU06880,0
3924,BSU13500,0
3925,BSU01560,0
3926,BSU18680,0
3927,BSU03370,0
3928,BSU20920,0
3929,BSU35810,0
3930,BSU37840,0
3931,BSU13520,0
3932,BSU18390,0
3933,BSU36720,0
3934,BSU29150,0
3935,BSU31130,0
3936,BSU05200,0
3937,BSU36140,0
3938,BSU12860,0
3939,BSU17560,0
3940,BSU27420,0
3941,BSU20630,0
3942,BSU38340,0
3943,BSU12360,0
3944,BSU02560,0
3945,BSU30135,0
3946,BSU33170,0
3947,BSU16370,0
3948,BSU24880,0
3949,BSU04880,0
3950,BSU17490,0
3951,BSU21710,0
3952,BSU26770,0
3953,BSU09610,0
3954,BSU38410,0
3955,BSU05570,0
3956,BSU19520,0
3957,BSU23930,0
3958,BSU11929,0
3959,BSU09850,0
3960,BSU28740,0
3961,BSU15210,0
3962,BSU30170,0
3963,BSU14050,0
3964,BSU38640,0
3965,BSU10010,0
3966,BSU22849,0
3967,BSU23530,0
3968,BSU30710,0
3969,BSU19990,0
3970,BSU38000,0
3971,BSU35890,0
3972,BSU35210,0
3973,BSU12090,0
3974,BSU31279,0
3975,BSU09680,0
3976,BSU18820,0
3977,BSU12710,0
3978,BSU29360,0
3979,BSU10720,0
3980,BSU01710,0
3981,BSU38650,0
3982,BSU22160,0
3983,BSU31330,0
3984,BSU27809,0
3985,BSU31610,0
3986,BSU20430,0
3987,BSU11839,0
3988,BSU03720,0
3989,BSU18239,0
3990,BSU27450,0
3991,BSU04610,0
3992,BSU12649,0
3993,BSU06269,0
3994,BSU10710,0
3995,BSU38018,0
3996,BSU33239,0
3997,BSU27009,0
3998,BSU06900,0
3999,BSU11079,0
4000,BSU26120,0
