,loc_tag,abundance
3190,b0942,0
3191,b2775,0
3192,b2602,0
3193,b3048,0
3194,b4337,0
3195,b0996,0
3196,b1195,0
3197,b1906,0
3198,b3715,0
3199,b1660,0
3200,b3691,0
3201,b1880,0
3202,b2271,0
3203,b1750,0
3204,b1655,0
3205,b0976,0
3206,b3395,0
3207,b2536,0
3208,b0303,0
3209,b2407,0
3210,b1172,0
3211,b0335,0
3212,b1558,0
3213,b2630,0
3214,b2375,0
3215,b0363,0
3216,b2219,0
3217,b1201,0
3218,b1691,0
3219,b2123,0
3220,b4268,0
3221,b1213,0
3222,b2142,0
3223,b0841,0
3224,b2280,0
3225,b2058,0
3226,b3088,0
3227,b2075,0
3228,b0950,0
3229,b2636,0
3230,b0318,0
3231,b2556,0
3232,b2605,0
3233,b2899,0
3234,b2374,0
3235,b3656,0
3236,b4318,0
3237,b2010,0
3238,b0254,0
3239,b2719,0
3240,b3413,0
3241,b0060,0
3242,b1022,0
3243,b4287,0
3244,b1931,0
3245,b2350,0
3246,b0857,0
3247,b2933,0
3248,b0848,0
3249,b2644,0
3250,b1772,0
3251,b4125,0
3252,b4566,0
3253,b2044,0
3254,b3057,0
3255,b0566,0
3256,b0022,0
3257,b1894,0
3258,b3444,0
3259,b1345,0
3260,b3654,0
3261,b2014,0
3262,b0251,0
3263,b3271,0
3264,b3521,0
3265,b0874,0
3266,b3570,0
3267,b0531,0
3268,b0591,0
3269,b1573,0
3270,b0231,0
3271,b1309,0
3272,b4183,0
3273,b2405,0
3274,b1556,0
3275,b2718,0
3276,b3327,0
3277,b1503,0
3278,b0700,0
3279,b2111,0
3280,b1428,0
3281,b2930,0
3282,b1012,0
3283,b1734,0
3284,b4106,0
3285,b4080,0
3286,b0152,0
3287,b2801,0
3288,b2054,0
3289,b2385,0
3290,b2766,0
3291,b1742,0
3292,b2918,0
3293,b0731,0
3294,b2542,0
3295,b2047,0
3296,b3329,0
3297,b3533,0
3298,b1386,0
3299,b2990,0
3300,b2362,0
3301,b4474,0
3302,b3173,0
3303,b4066,0
3304,b4083,0
3305,b1336,0
3306,b2756,0
3307,b3569,0
3308,b0548,0
3309,b2163,0
3310,b4335,0
3311,b1553,0
3312,b2164,0
3313,b3823,0
3314,b1546,0
3315,b0285,0
3316,b2357,0
3317,b1671,0
3318,b2710,0
3319,b2361,0
3320,b1545,0
3321,b0696,0
3322,b2760,0
3323,b2788,0
3324,b0859,0
3325,b2292,0
3326,b2761,0
3327,b2112,0
3328,b0856,0
3329,b0137,0
3330,b2120,0
3331,b3905,0
3332,b2845,0
3333,b1144,0
3334,b0645,0
3335,b3801,0
3336,b3906,0
3337,b1674,0
3338,b2469,0
3339,b0427,0
3340,b0940,0
3341,b1159,0
3342,b4300,0
3343,b0193,0
3344,b0007,0
3345,b0764,0
3346,b3886,0
3347,b0555,0
3348,b2882,0
3349,b0583,0
3350,b4031,0
3351,b3622,0
3352,b3085,0
3353,b4289,0
3354,b1397,0
3355,b2221,0
3356,b1500,0
3357,b4509,0
3358,b3582,0
3359,b2178,0
3360,b4466,0
3361,b0225,0
3362,b2205,0
3363,b0358,0
3364,b0319,0
3365,b1616,0
3366,b2583,0
3367,b4086,0
3368,b2832,0
3369,b3457,0
3370,b2537,0
3371,b1268,0
3372,b2923,0
3373,b1351,0
3374,b3793,0
3375,b4353,0
3376,b0601,0
3377,b1158,0
3378,b2050,0
3379,b3555,0
3380,b0396,0
3381,b2966,0
3382,b3578,0
3383,b4032,0
3384,b2233,0
3385,b2626,0
3386,b0768,0
3387,b2364,0
3388,b1856,0
3389,b2223,0
3390,b3338,0
3391,b3474,0
3392,b4366,0
3393,b4470,0
3394,b2213,0
3395,b1419,0
3396,b0213,0
3397,b1484,0
3398,b1522,0
3399,b0153,0
3400,b2360,0
3401,b1214,0
3402,b1741,0
3403,b2383,0
3404,b1572,0
3405,b0140,0
3406,b1357,0
3407,b0350,0
3408,b1443,0
3409,b2270,0
3410,b3604,0
3411,b2102,0
3412,b4315,0
3413,b1937,0
3414,b4532,0
3415,b3249,0
3416,b1615,0
3417,b2152,0
3418,b4047,0
3419,b2008,0
3420,b1551,0
3421,b2013,0
3422,b1626,0
3423,b0398,0
3424,b3667,0
3425,b0718,0
3426,b4061,0
3427,b1607,0
3428,b4358,0
3429,b3331,0
3430,b0310,0
3431,b0250,0
3432,b1373,0
3433,b3587,0
3434,b0916,0
3435,b2647,0
3436,b3323,0
3437,b2298,0
3438,b3953,0
3439,b4050,0
3440,b1407,0
3441,b2365,0
3442,b2442,0
3443,b3471,0
3444,b2886,0
3445,b1164,0
3446,b4341,0
3447,b4294,0
3448,b1242,0
3449,b1009,0
3450,b3215,0
3451,b4078,0
3452,b1447,0
3453,b1453,0
3454,b1140,0
3455,b3366,0
3456,b0316,0
3457,b1707,0
3458,b3944,0
3459,b3562,0
3460,b2768,0
3461,b2354,0
3462,b0590,0
3463,b4074,0
3464,b3421,0
3465,b2389,0
3466,b0939,0
3467,b4410,0
3468,b3753,0
3469,b2972,0
3470,b0129,0
3471,b1601,0
3472,b2158,0
3473,b1289,0
3474,b1168,0
3475,b1317,0
3476,b2682,0
3477,b0823,0
3478,b3144,0
3479,b1504,0
3480,b0509,0
3481,b3483,0
3482,b2771,0
3483,b0347,0
3484,b3477,0
3485,b1387,0
3486,b4415,0
3487,b1254,0
3488,b0045,0
3489,b0265,0
3490,b0275,0
3491,b4516,0
3492,b3382,0
3493,b3142,0
3494,b1023,0
3495,b2544,0
3496,b3227,0
3497,b3754,0
3498,b4288,0
3499,b2072,0
3500,b2204,0
3501,b1011,0
3502,b4101,0
3503,b0364,0
3504,b1790,0
3505,b1085,0
3506,b3711,0
3507,b1523,0
3508,b1758,0
3509,b2336,0
3510,b2060,0
3511,b3402,0
3512,b4478,0
3513,b3717,0
3514,b2929,0
3515,b3584,0
3516,b0787,0
3517,b3937,0
3518,b4210,0
3519,b4621,0
3520,b2645,0
3521,b0533,0
3522,b0338,0
3523,b1137,0
3524,b2372,0
3525,b0858,0
3526,b3468,0
3527,b4475,0
3528,b2968,0
3529,b2199,0
3530,b4522,0
3531,b2995,0
3532,b4460,0
3533,b4230,0
3534,b0117,0
3535,b2491,0
3536,b2462,0
3537,b2984,0
3538,b0011,0
3539,b0818,0
3540,b2558,0
3541,b1053,0
3542,b2835,0
3543,b2368,0
3544,b0704,0
3545,b2851,0
3546,b2305,0
3547,b2546,0
3548,b3184,0
3549,b1627,0
3550,b3077,0
3551,b3550,0
3552,b2489,0
3553,b0899,0
3554,b1121,0
3555,b0900,0
3556,b4176,0
3557,b0614,0
3558,b0040,0
3559,b3647,0
3560,b0326,0
3561,b3374,0
3562,b4028,0
3563,b2706,0
3564,b1463,0
3565,b1840,0
3566,b1339,0
3567,b2847,0
3568,b1161,0
3569,b3411,0
3570,b4482,0
3571,b0934,0
3572,b4166,0
3573,b0589,0
3574,b3023,0
3575,b3792,0
3576,b0013,0
3577,b1528,0
3578,b2136,0
3579,b4267,0
3580,b2446,0
3581,b3890,0
3582,b0682,0
3583,b3284,0
3584,b2077,0
3585,b2141,0
3586,b3216,0
3587,b1220,0
3588,b3451,0
3589,b3638,0
3590,b0504,0
3591,b0070,0
3592,b2577,0
3593,b3224,0
3594,b3696,0
3595,b1081,0
3596,b2991,0
3597,b3684,0
3598,b4204,0
3599,b0135,0
3600,b0442,0
3601,b2985,0
3602,b0061,0
3603,b4011,0
3604,b3188,0
3605,b2046,0
3606,b0646,0
3607,b0715,0
3608,b1154,0
3609,b0989,0
3610,b2541,0
3611,b3824,0
3612,b3580,0
3613,b0629,0
3614,b2257,0
3615,b1328,0
3616,b0247,0
3617,b2420,0
3618,b0788,0
3619,b0323,0
3620,b2986,0
3621,b3466,0
3622,b1798,0
3623,b1821,0
3624,b1785,0
3625,b3520,0
3626,b2545,0
3627,b1301,0
3628,b2738,0
3629,b1365,0
3630,b0264,0
3631,b0274,0
3632,b0497,0
3633,b2622,0
3634,b1432,0
3635,b0367,0
3636,b3516,0
3637,b1184,0
3638,b1497,0
3639,b3710,0
3640,b3849,0
3641,b3033,0
3642,b3332,0
3643,b2109,0
3644,b3880,0
3645,b3800,0
3646,b0992,0
3647,b0719,0
3648,b4572,0
3649,b0986,0
3650,b0301,0
3651,b3547,0
3652,b3819,0
3653,b4048,0
3654,b2130,0
3655,b4620,0
3656,b4321,0
3657,b3241,0
3658,b2538,0
3659,b3876,0
3660,b1951,0
3661,b1698,0
3662,b3434,0
3663,b0709,0
3664,b3326,0
3665,b0280,0
3666,b1156,0
3667,b4116,0
3668,b4132,0
3669,b0385,0
3670,b3141,0
3671,b3657,0
3672,b3861,0
3673,b1791,0
3674,b0253,0
3675,b4141,0
3676,b0518,0
3677,b1762,0
3678,b0067,0
3679,b2273,0
3680,b2519,0
3681,b0157,0
3682,b3646,0
3683,b3121,0
3684,b4356,0
3685,b1036,0
3686,b3264,0
3687,b2332,0
3688,b2534,0
3689,b4029,0
3690,b1699,0
3691,b1029,0
3692,b3989,0
3693,b4279,0
3694,b1974,0
3695,b2757,0
3696,b4186,0
3697,b0944,0
3698,b2481,0
3699,b0245,0
3700,b2723,0
3701,b0909,0
3702,b2732,0
3703,b4476,0
3704,b3376,0
3705,b2686,0
3706,b2444,0
3707,b3380,0
3708,b3662,0
3709,b3076,0
3710,b0649,0
3711,b3720,0
3712,b3127,0
3713,b2200,0
3714,b0941,0
3715,b2145,0
3716,b1408,0
3717,b2327,0
3718,b3381,0
3719,b2550,0
3720,b0698,0
3721,b1312,0
3722,b3371,0
3723,b0977,0
3724,b1907,0
3725,b3080,0
3726,b3883,0
3727,b3903,0
3728,b3561,0
3729,b0532,0
3730,b2485,0
3731,b2945,0
3732,b0234,0
3733,b3660,0
3734,b1978,0
3735,b4249,0
3736,b2713,0
3737,b3267,0
3738,b3119,0
3739,b0692,0
3740,b1115,0
3741,b0001,0
3742,b0005,0
3743,b0010,0
3744,b0018,0
3745,b0024,0
3746,b0034,0
3747,b0035,0
3748,b0044,0
3749,b0065,0
3750,b0075,0
3751,b0076,0
3752,b0108,0
3753,b0128,0
3754,b0132,0
3755,b0136,0
3756,b0141,0
3757,b0164,0
3758,b0248,0
3759,b0249,0
3760,b0277,0
3761,b0279,0
3762,b0288,0
3763,b0317,0
3764,b0327,0
3765,b0328,0
3766,b0348,0
3767,b0353,0
3768,b0372,0
3769,b0379,0
3770,b0446,0
3771,b0466,0
3772,b0511,0
3773,b0513,0
3774,b0521,0
3775,b0527,0
3776,b0530,0
3777,b0534,0
3778,b0541,0
3779,b0547,0
3780,b0549,0
3781,b0550,0
3782,b0558,0
3783,b0560,0
3784,b0580,0
3785,b0647,0
3786,b0648,0
3787,b0681,0
3788,b0702,0
3789,b0717,0
3790,b0735,0
3791,b0762,0
3792,b0791,0
3793,b0803,0
3794,b0843,0
3795,b0850,0
3796,b0875,0
3797,b0898,0
3798,b0913,0
3799,b0938,0
3800,b0943,0
3801,b0975,0
3802,b0979,0
3803,b0987,0
3804,b0988,0
3805,b0991,0
3806,b0998,0
3807,b1006,0
3808,b1007,0
3809,b1008,0
3810,b1021,0
3811,b1026,0
3812,b1044,0
3813,b1050,0
3814,b1057,0
3815,b1058,0
3816,b1060,0
3817,b1065,0
3818,b1122,0
3819,b1143,0
3820,b1147,0
3821,b1148,0
3822,b1150,0
3823,b1155,0
3824,b1160,0
3825,b1166,0
3826,b1167,0
3827,b1183,0
3828,b1229,0
3829,b1296,0
3830,b1311,0
3831,b1332,0
3832,b1346,0
3833,b1348,0
3834,b1358,0
3835,b1359,0
3836,b1363,0
3837,b1389,0
3838,b1395,0
3839,b1409,0
3840,b1411,0
3841,b1420,0
3842,b1433,0
3843,b1436,0
3844,b1445,0
3845,b1455,0
3846,b1473,0
3847,b1481,0
3848,b1499,0
3849,b1502,0
3850,b1527,0
3851,b1532,0
3852,b1533,0
3853,b1547,0
3854,b1560,0
3855,b1562,0
3856,b1565,0
3857,b1569,0
3858,b1582,0
3859,b1592,0
3860,b1599,0
3861,b1600,0
3862,b1670,0
3863,b1690,0
3864,b1700,0
3865,b1711,0
3866,b1728,0
3867,b1730,0
3868,b1769,0
3869,b1774,0
3870,b1775,0
3871,b1788,0
3872,b1789,0
3873,b1795,0
3874,b1796,0
3875,b1802,0
3876,b1803,0
3877,b1824,0
3878,b1826,0
3879,b1837,0
3880,b1838,0
3881,b1877,0
3882,b1893,0
3883,b1926,0
3884,b1949,0
3885,b1950,0
3886,b1952,0
3887,b1963,0
3888,b1988,0
3889,b2002,0
3890,b2003,0
3891,b2004,0
3892,b2035,0
3893,b2051,0
3894,b2055,0
3895,b2061,0
3896,b2082,0
3897,b2089,0
3898,b2106,0
3899,b2108,0
3900,b2162,0
3901,b2166,0
3902,b2170,0
3903,b2198,0
3904,b2208,0
3905,b2225,0
3906,b2229,0
3907,b2236,0
3908,b2244,0
3909,b2246,0
3910,b2258,0
3911,b2274,0
3912,b2275,0
3913,b2322,0
3914,b2334,0
3915,b2339,0
3916,b2359,0
3917,b2363,0
3918,b2367,0
3919,b2371,0
3920,b2376,0
3921,b2386,0
3922,b2390,0
3923,b2406,0
3924,b2408,0
3925,b2433,0
3926,b2437,0
3927,b2445,0
3928,b2448,0
3929,b2452,0
3930,b2454,0
3931,b2456,0
3932,b2461,0
3933,b2482,0
3934,b2483,0
3935,b2484,0
3936,b2486,0
3937,b2488,0
3938,b2490,0
3939,b2505,0
3940,b2539,0
3941,b2540,0
3942,b2578,0
3943,b2586,0
3944,b2624,0
3945,b2629,0
3946,b2632,0
3947,b2634,0
3948,b2635,0
3949,b2637,0
3950,b2643,0
3951,b2646,0
3952,b2666,0
3953,b2683,0
3954,b2689,0
3955,b2722,0
3956,b2734,0
3957,b2749,0
3958,b2754,0
3959,b2767,0
3960,b2807,0
3961,b2823,0
3962,b2824,0
3963,b2825,0
3964,b2826,0
3965,b2848,0
3966,b2849,0
3967,b2852,0
3968,b2853,0
3969,b2934,0
3970,b2939,0
3971,b2987,0
3972,b3027,0
3973,b3043,0
3974,b3050,0
3975,b3078,0
3976,b3079,0
3977,b3096,0
3978,b3107,0
3979,b3120,0
3980,b3139,0
3981,b3140,0
3982,b3219,0
3983,b3242,0
3984,b3257,0
3985,b3263,0
3986,b3270,0
3987,b3324,0
3988,b3328,0
3989,b3330,0
3990,b3335,0
3991,b3337,0
3992,b3364,0
3993,b3369,0
3994,b3370,0
3995,b3377,0
3996,b3393,0
3997,b3445,0
3998,b3446,0
3999,b3452,0
4000,b3491,0
4001,b3502,0
4002,b3535,0
4003,b3548,0
4004,b3557,0
4005,b3563,0
4006,b3573,0
4007,b3577,0
4008,b3583,0
4009,b3596,0
4010,b3598,0
4011,b3672,0
4012,b3673,0
4013,b3679,0
4014,b3707,0
4015,b3716,0
4016,b3721,0
4017,b3765,0
4018,b3766,0
4019,b3769,0
4020,b3827,0
4021,b3877,0
4022,b3879,0
4023,b3901,0
4024,b3907,0
4025,b3921,0
4026,b3964,0
4027,b4026,0
4028,b4027,0
4029,b4060,0
4030,b4075,0
4031,b4076,0
4032,b4099,0
4033,b4100,0
4034,b4115,0
4035,b4121,0
4036,b4130,0
4037,b4148,0
4038,b4156,0
4039,b4157,0
4040,b4158,0
4041,b4181,0
4042,b4184,0
4043,b4185,0
4044,b4193,0
4045,b4199,0
4046,b4224,0
4047,b4231,0
4048,b4246,0
4049,b4257,0
4050,b4277,0
4051,b4296,0
4052,b4307,0
4053,b4325,0
4054,b4330,0
4055,b4332,0
4056,b4347,0
4057,b4363,0
4058,b4365,0
4059,b4402,0
4060,b4409,0
4061,b4412,0
4062,b4419,0
4063,b4421,0
4064,b4423,0
4065,b4428,0
4066,b4453,0
4067,b4465,0
4068,b4501,0
4069,b4502,0
4070,b4504,0
4071,b4510,0
4072,b4513,0
4073,b4515,0
4074,b4520,0
4075,b4523,0
4076,b4527,0
4077,b4528,0
4078,b4529,0
4079,b4533,0
4080,b4535,0
4081,b4539,0
4082,b4542,0
4083,b4544,0
4084,b4548,0
4085,b4550,0
4086,b4553,0
4087,b4559,0
4088,b4567,0
4089,b4568,0
